maṇḍala,sūkta,ṛca,paṅktī,index,IAST,Griffith,Devanāgarī,m-s-r,pada pāṭha
2,25,1,A,2-25-1-A,indhāno agniṁ vanavad vanuṣyataḥ kṛtabrahmā śūśuvad rātahavya it,HE lighting up the flame shall conquer enemies: strong shall he be who offers prayer and brings his gift.,इन्धानो अग्निं वनवद्वनुष्यतः कृतब्रह्मा शूशुवद्रातहव्य इत्,2-25-1,indhānaḥ | agnim | vanavat | vanuṣyataḥ | kr̥ta-brahmā | śūśuvat | rāta-havyaḥ | it || jātena | jātam | ati | saḥ | pra | sarsr̥te | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.1||
2,25,1,B,2-25-1-B,jātena jātam ati sa pra sarsṛte yaṁ-yaṁ yujaṁ kṛṇute brahmaṇas patiḥ,"He with his seed spreads forth beyond another's seed, whomever Brahmanaspati takes for his friend.",जातेन जातमति स प्र सर्सृते यंयं युजं कृणुते ब्रह्मणस्पतिः,2-25-1,indhānaḥ | agnim | vanavat | vanuṣyataḥ | kr̥ta-brahmā | śūśuvat | rāta-havyaḥ | it || jātena | jātam | ati | saḥ | pra | sarsr̥te | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.1||
2,25,2,A,2-25-2-A,vīrebhir vīrān vanavad vanuṣyato gobhī rayim paprathad bodhati tmanā,"With heroes he shall overcome his hero foes, and spread his wealth by kine wise by himself is be.",वीरेभिर्वीरान्वनवद्वनुष्यतो गोभी रयिं पप्रथद्बोधति त्मना,2-25-2,vīrebhiḥ | vīrān | vanavat | vanuṣyataḥ | gobhiḥ | rayim | paprathat | bodhati | tmanā || tokam | ca | tasya | tanayam | ca | vardhate | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.2||
2,25,2,B,2-25-2-B,tokaṁ ca tasya tanayaṁ ca vardhate yaṁ-yaṁ yujaṁ kṛṇute brahmaṇas patiḥ,"His children and his children's children grow in strength, whomever Brahmanaspati takes for his friend.",तोकं च तस्य तनयं च वर्धते यंयं युजं कृणुते ब्रह्मणस्पतिः,2-25-2,vīrebhiḥ | vīrān | vanavat | vanuṣyataḥ | gobhiḥ | rayim | paprathat | bodhati | tmanā || tokam | ca | tasya | tanayam | ca | vardhate | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.2||
2,25,3,A,2-25-3-A,sindhur na kṣodaḥ śimīvām̐ ṛghāyato vṛṣeva vadhrīm̐r abhi vaṣṭy ojasā,"He, mighty like a raving river's billowy flood, as a bull conquers oxen, overcomes with strength.",सिन्धुर्न क्षोदः शिमीवाँ ऋघायतो वृषेव वध्रीँरभि वष्ट्योजसा,2-25-3,sindhuḥ | na | kṣodaḥ | śimī-vān | r̥ghāyataḥ | vr̥ṣā-iva | vadhrīn | abhi | vaṣṭi | ojasā || agneḥ-iva | pra-sitiḥ | na | aha | vartave | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.3||
2,25,3,B,2-25-3-B,agner iva prasitir nāha vartave yaṁ-yaṁ yujaṁ kṛṇute brahmaṇas patiḥ,"Like Agni's blazing rush he may not be restrained, whomever Brahmanaspati takes for his friend.",अग्नेरिव प्रसितिर्नाह वर्तवे यंयं युजं कृणुते ब्रह्मणस्पतिः,2-25-3,sindhuḥ | na | kṣodaḥ | śimī-vān | r̥ghāyataḥ | vr̥ṣā-iva | vadhrīn | abhi | vaṣṭi | ojasā || agneḥ-iva | pra-sitiḥ | na | aha | vartave | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.3||
2,25,4,A,2-25-4-A,tasmā arṣanti divyā asaścataḥ sa satvabhiḥ prathamo goṣu gacchati,For him the floods of heaven flow never failing down: first with the heroes he goes forth to war for kine.,तस्मा अर्षन्ति दिव्या असश्चतः स सत्वभिः प्रथमो गोषु गच्छति,2-25-4,tasmai | arṣanti | divyāḥ | asaścataḥ | saḥ | satva-bhiḥ | prathamaḥ | goṣu | gacchati || anibhr̥ṣṭa-taviṣiḥ | hanti | ojasā | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.4||
2,25,4,B,2-25-4-B,anibhṛṣṭataviṣir hanty ojasā yaṁ-yaṁ yujaṁ kṛṇute brahmaṇas patiḥ,"He slays in unabated vigour with great might, whomever Brahmanaspati takes for his friend.",अनिभृष्टतविषिर्हन्त्योजसा यंयं युजं कृणुते ब्रह्मणस्पतिः,2-25-4,tasmai | arṣanti | divyāḥ | asaścataḥ | saḥ | satva-bhiḥ | prathamaḥ | goṣu | gacchati || anibhr̥ṣṭa-taviṣiḥ | hanti | ojasā | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.4||
2,25,5,A,2-25-5-A,tasmā id viśve dhunayanta sindhavo 'cchidrā śarma dadhire purūṇi,"All roaring rivers pour their waters down for him, and many a flawless shelter hath been granted him.",तस्मा इद्विश्वे धुनयन्त सिन्धवोऽच्छिद्रा शर्म दधिरे पुरूणि,2-25-5,tasmai | it | viśve | dhunayanta | sindhavaḥ | acchidrā | śarma | dadhire | purūṇi || devānām | sumne | su-bhagaḥ | saḥ | edhate | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.5||
2,25,5,B,2-25-5-B,devānāṁ sumne subhagaḥ sa edhate yaṁ-yaṁ yujaṁ kṛṇute brahmaṇas patiḥ,"Blest with the happiness of Gods he prospers well, whomever Brahmanaspati takes for his friend.",देवानां सुम्ने सुभगः स एधते यंयं युजं कृणुते ब्रह्मणस्पतिः,2-25-5,tasmai | it | viśve | dhunayanta | sindhavaḥ | acchidrā | śarma | dadhire | purūṇi || devānām | sumne | su-bhagaḥ | saḥ | edhate | yam-yam | yujam | kr̥ṇute | brahmaṇaḥ | patiḥ ||2.25.5||
2,26,1,A,2-26-1-A,ṛjur ic chaṁso vanavad vanuṣyato devayann id adevayantam abhy asat,"THE righteous singer shall o'ercome his enemies, and he who serves the Gods subdue the godless man.",ऋजुरिच्छंसो वनवद्वनुष्यतो देवयन्निददेवयन्तमभ्यसत्,2-26-1,r̥juḥ | it | śaṁsaḥ | vanavat | vanuṣyataḥ | deva-yan | it | adeva-yantam | abhi | asat || supra-avīḥ | it | vanavat | pr̥t-su | dustaram | yajvā | it | ayajyoḥ | vi | bhajāti | bhojanam ||2.26.1||
2,26,1,B,2-26-1-B,suprāvīr id vanavat pṛtsu duṣṭaraṁ yajved ayajyor vi bhajāti bhojanam,"The zealous man shall vanquish the invincible, the worshipper share the food of him who worships not.",सुप्रावीरिद्वनवत्पृत्सु दुष्टरं यज्वेदयज्योर्वि भजाति भोजनम्,2-26-1,r̥juḥ | it | śaṁsaḥ | vanavat | vanuṣyataḥ | deva-yan | it | adeva-yantam | abhi | asat || supra-avīḥ | it | vanavat | pr̥t-su | dustaram | yajvā | it | ayajyoḥ | vi | bhajāti | bhojanam ||2.26.1||
2,26,2,A,2-26-2-A,yajasva vīra pra vihi manāyato bhadram manaḥ kṛṇuṣva vṛtratūrye,"Worship, thou hero, chase the arrogant afar: put on auspicious courage for the fight with foes.",यजस्व वीर प्र विहि मनायतो भद्रं मनः कृणुष्व वृत्रतूर्ये,2-26-2,yajasva | vīra | pra | vihi | manāyataḥ | bhadram | manaḥ | kr̥ṇuṣva | vr̥tra-tūrye || haviḥ | kr̥ṇuṣva | su-bhagaḥ | yathā | asasi | brahmaṇaḥ | pateḥ | avaḥ | ā | vr̥ṇīmahe ||2.26.2||
2,26,2,B,2-26-2-B,haviṣ kṛṇuṣva subhago yathāsasi brahmaṇas pater ava ā vṛṇīmahe,Prepare oblation so that thou mayst have success. we crave the favouring help of Brahmanaspati.,हविष्कृणुष्व सुभगो यथाससि ब्रह्मणस्पतेरव आ वृणीमहे,2-26-2,yajasva | vīra | pra | vihi | manāyataḥ | bhadram | manaḥ | kr̥ṇuṣva | vr̥tra-tūrye || haviḥ | kr̥ṇuṣva | su-bhagaḥ | yathā | asasi | brahmaṇaḥ | pateḥ | avaḥ | ā | vr̥ṇīmahe ||2.26.2||
2,26,3,A,2-26-3-A,sa ij janena sa viśā sa janmanā sa putrair vājam bharate dhanā nṛbhiḥ,"He with his folk, his house, his family, his sons, gains booty for himself, and, with the heroes, wealth,believing",स इज्जनेन स विशा स जन्मना स पुत्रैर्वाजं भरते धना नृभिः,2-26-3,saḥ | it | janena | saḥ | viśā | saḥ | janmanā | saḥ | putraiḥ | vājam | bharate | dhanā | nr̥-bhiḥ || devānām | yaḥ | pitaram | ā-vivāsati | śraddhā-manāḥ | haviṣā | brahmaṇaḥ | patim ||2.26.3||
2,26,3,B,2-26-3-B,devānāṁ yaḥ pitaram āvivāsati śraddhāmanā haviṣā brahmaṇas patim,Who with oblation and a true heart serves Brahmanaspati the Father of the Gods.,देवानां यः पितरमाविवासति श्रद्धामना हविषा ब्रह्मणस्पतिम्,2-26-3,saḥ | it | janena | saḥ | viśā | saḥ | janmanā | saḥ | putraiḥ | vājam | bharate | dhanā | nr̥-bhiḥ || devānām | yaḥ | pitaram | ā-vivāsati | śraddhā-manāḥ | haviṣā | brahmaṇaḥ | patim ||2.26.3||
2,26,4,A,2-26-4-A,yo asmai havyair ghṛtavadbhir avidhat pra tam prācā nayati brahmaṇas patiḥ,"Whoso hath honoured him with offerings rich in oil, him Brahmanaspati leads forward on his way,",यो अस्मै हव्यैर्घृतवद्भिरविधत्प्र तं प्राचा नयति ब्रह्मणस्पतिः,2-26-4,yaḥ | asmai | havyaiḥ | ghr̥tavat-bhiḥ | avidhat | pra | tam | prācā | nayati | brahmaṇaḥ | patiḥ || uruṣyati | īm | aṁhasaḥ | rakṣati | riṣaḥ | aṁhoḥ | cit | asmai | uru-cakriḥ | adbhutaḥ ||2.26.4||
2,26,4,B,2-26-4-B,uruṣyatīm aṁhaso rakṣatī riṣo 'ṁhoś cid asmā urucakrir adbhutaḥ,"Saves him from sorrow, frees him from his enemy, and is his wonderful deliverer from woe.",उरुष्यतीमंहसो रक्षती रिषोंऽहोश्चिदस्मा उरुचक्रिरद्भुतः,2-26-4,yaḥ | asmai | havyaiḥ | ghr̥tavat-bhiḥ | avidhat | pra | tam | prācā | nayati | brahmaṇaḥ | patiḥ || uruṣyati | īm | aṁhasaḥ | rakṣati | riṣaḥ | aṁhoḥ | cit | asmai | uru-cakriḥ | adbhutaḥ ||2.26.4||
2,27,1,A,2-27-1-A,imā gira ādityebhyo ghṛtasnūḥ sanād rājabhyo juhvā juhomi,"THESE hymns that drop down fatness, with the ladle I ever offer tothe Kings Adityas.",इमा गिर आदित्येभ्यो घृतस्नूः सनाद्राजभ्यो जुह्वा जुहोमि,2-27-1,imāḥ | giraḥ | ādityebhyaḥ | ghr̥ta-snūḥ | sanāt | rāja-bhyaḥ | juhvā | juhomi || śr̥ṇotu | mitraḥ | aryamā | bhagaḥ | naḥ | tuvi-jātaḥ | varuṇaḥ | dakṣaḥ | aṁśaḥ ||2.27.1||
2,27,1,B,2-27-1-B,śṛṇotu mitro aryamā bhago nas tuvijāto varuṇo dakṣo aṁśaḥ,"May Mitra, Aryanian, and Bhaga hear us, the mighty Varuna Daksa, and Amsa.",शृणोतु मित्रो अर्यमा भगो नस्तुविजातो वरुणो दक्षो अंशः,2-27-1,imāḥ | giraḥ | ādityebhyaḥ | ghr̥ta-snūḥ | sanāt | rāja-bhyaḥ | juhvā | juhomi || śr̥ṇotu | mitraḥ | aryamā | bhagaḥ | naḥ | tuvi-jātaḥ | varuṇaḥ | dakṣaḥ | aṁśaḥ ||2.27.1||
2,27,2,A,2-27-2-A,imaṁ stomaṁ sakratavo me adya mitro aryamā varuṇo juṣanta,With one accord may Aryaman and Mitra and Varuna this day accept this praise-song-,इमं स्तोमं सक्रतवो मे अद्य मित्रो अर्यमा वरुणो जुषन्त,2-27-2,imam | stomam | sa-kratavaḥ | me | adya | mitraḥ | aryamā | varuṇaḥ | juṣanta || ādityāsaḥ | śucayaḥ | dhāra-pūtāḥ | avr̥jināḥ | anavadyāḥ | ariṣṭāḥ ||2.27.2||
2,27,2,B,2-27-2-B,ādityāsaḥ śucayo dhārapūtā avṛjinā anavadyā ariṣṭāḥ,"Adityas bright and pure as streams of water, free from all guile and falsehood, blameless, perfect.",आदित्यासः शुचयो धारपूता अवृजिना अनवद्या अरिष्टाः,2-27-2,imam | stomam | sa-kratavaḥ | me | adya | mitraḥ | aryamā | varuṇaḥ | juṣanta || ādityāsaḥ | śucayaḥ | dhāra-pūtāḥ | avr̥jināḥ | anavadyāḥ | ariṣṭāḥ ||2.27.2||
2,27,3,A,2-27-3-A,ta ādityāsa uravo gabhīrā adabdhāso dipsanto bhūryakṣāḥ,"These Gods, Adityas, vast, profound, and faithful, with many eyes, fain to deceive the wicked,",त आदित्यास उरवो गभीरा अदब्धासो दिप्सन्तो भूर्यक्षाः,2-27-3,te | ādityāsaḥ | uravaḥ | gabhīrāḥ | adabdhāsaḥ | dipsantaḥ | bhūri-akṣāḥ || antariti | paśyanti | vr̥jinā | uta | sādhu | sarvam | rāja-bhyaḥ | paramā | cit | anti ||2.27.3||
2,27,3,B,2-27-3-B,antaḥ paśyanti vṛjinota sādhu sarvaṁ rājabhyaḥ paramā cid anti,Looking within behold the good and evil near to the Kings is even the thing most distant.,अन्तः पश्यन्ति वृजिनोत साधु सर्वं राजभ्यः परमा चिदन्ति,2-27-3,te | ādityāsaḥ | uravaḥ | gabhīrāḥ | adabdhāsaḥ | dipsantaḥ | bhūri-akṣāḥ || antariti | paśyanti | vr̥jinā | uta | sādhu | sarvam | rāja-bhyaḥ | paramā | cit | anti ||2.27.3||
2,27,4,A,2-27-4-A,dhārayanta ādityāso jagat sthā devā viśvasya bhuvanasya gopāḥ,"Upholding that which moves and that which moves not, Adityas, Gods, protectors of all being,",धारयन्त आदित्यासो जगत्स्था देवा विश्वस्य भुवनस्य गोपाः,2-27-4,dhārayantaḥ | ādityāsaḥ | jagat | sthāḥ | devāḥ | viśvasya | bhuvanasya | gopāḥ || dīrgha-dhiyaḥ | rakṣamāṇāḥ | asuryam | r̥ta-vānaḥ | cayamānāḥ | r̥ṇāni ||2.27.4||
2,27,4,B,2-27-4-B,dīrghādhiyo rakṣamāṇā asuryam ṛtāvānaś cayamānā ṛṇāni,"Provident, guarding well the world of spirits, true to eternal Law, the debt-exactors.",दीर्घाधियो रक्षमाणा असुर्यमृतावानश्चयमाना ऋणानि,2-27-4,dhārayantaḥ | ādityāsaḥ | jagat | sthāḥ | devāḥ | viśvasya | bhuvanasya | gopāḥ || dīrgha-dhiyaḥ | rakṣamāṇāḥ | asuryam | r̥ta-vānaḥ | cayamānāḥ | r̥ṇāni ||2.27.4||
2,27,5,A,2-27-5-A,vidyām ādityā avaso vo asya yad aryaman bhaya ā cin mayobhu,"May I, Adityas, share m this your favour which, Aryaman, brings profit e'en in danger.",विद्यामादित्या अवसो वो अस्य यदर्यमन्भय आ चिन्मयोभु,2-27-5,vidyām | ādityāḥ | avasaḥ | vaḥ | asya | yat | aryaman | bhaye | ā | cit | mayaḥ-bhu || yuṣmākam | mitrāvaruṇā | pra-nītau | pari | śvabhrā-iva | duḥ-itāni | vr̥jyām ||2.27.5||
2,27,5,B,2-27-5-B,yuṣmākam mitrāvaruṇā praṇītau pari śvabhreva duritāni vṛjyām,"Under your guidance, Varuna and Mitra, round troubles may I pass, like rugged places.",युष्माकं मित्रावरुणा प्रणीतौ परि श्वभ्रेव दुरितानि वृज्याम्,2-27-5,vidyām | ādityāḥ | avasaḥ | vaḥ | asya | yat | aryaman | bhaye | ā | cit | mayaḥ-bhu || yuṣmākam | mitrāvaruṇā | pra-nītau | pari | śvabhrā-iva | duḥ-itāni | vr̥jyām ||2.27.5||
2,27,6,A,2-27-6-A,sugo hi vo aryaman mitra panthā anṛkṣaro varuṇa sādhur asti,"Smooth is your path, O Aryaman and Mitra; excellent is it, Varuna, and thornless.",सुगो हि वो अर्यमन्मित्र पन्था अनृक्षरो वरुण साधुरस्ति,2-27-6,su-gaḥ | hi | vaḥ | aryaman | mitra | panthāḥ | anr̥kṣaraḥ | varuṇa | sādhuḥ | asti || tena | ādityāḥ | adhi | vocata | naḥ | yacchata | naḥ | duḥ-parihantu | śarma ||2.27.6||
2,27,6,B,2-27-6-B,tenādityā adhi vocatā no yacchatā no duṣparihantu śarma,"Thereon, Adityas, send us down your blessing: grant us a shelter hard to be demolished.",तेनादित्या अधि वोचता नो यच्छता नो दुष्परिहन्तु शर्म,2-27-6,su-gaḥ | hi | vaḥ | aryaman | mitra | panthāḥ | anr̥kṣaraḥ | varuṇa | sādhuḥ | asti || tena | ādityāḥ | adhi | vocata | naḥ | yacchata | naḥ | duḥ-parihantu | śarma ||2.27.6||
2,27,7,A,2-27-7-A,pipartu no aditī rājaputrāti dveṣāṁsy aryamā sugebhiḥ,"Mother of Kings, may Aditi transport us, by fair paths Aryaman, beyond all hatred.",पिपर्तु नो अदिती राजपुत्राति द्वेषांस्यर्यमा सुगेभिः,2-27-7,pipartu | naḥ | aditiḥ | rāja-putrā | ati | dveṣāṁsi | aryamā | su-gebhiḥ || br̥hat | mitrasya | varuṇasya | śarma | upa | syāma | puru-vīrāḥ | ariṣṭāḥ ||2.27.7||
2,27,7,B,2-27-7-B,bṛhan mitrasya varuṇasya śarmopa syāma puruvīrā ariṣṭāḥ,"May we uninjured, girt by many heroes, win Varuna's and Mitra's high protection.",बृहन्मित्रस्य वरुणस्य शर्मोप स्याम पुरुवीरा अरिष्टाः,2-27-7,pipartu | naḥ | aditiḥ | rāja-putrā | ati | dveṣāṁsi | aryamā | su-gebhiḥ || br̥hat | mitrasya | varuṇasya | śarma | upa | syāma | puru-vīrāḥ | ariṣṭāḥ ||2.27.7||
2,27,8,A,2-27-8-A,tisro bhūmīr dhārayan trīm̐r uta dyūn trīṇi vratā vidathe antar eṣām,"With their support they stay three earths, three heavens; three are their functions in the Gods' assembly.",तिस्रो भूमीर्धारयन्त्रीँरुत द्यून्त्रीणि व्रता विदथे अन्तरेषाम्,2-27-8,tisraḥ | bhūmīḥ | dhārayan | trīn | uta | dyūn | trīṇi | vratā | vidathe | antaḥ | eṣām || r̥tena | ādityāḥ | mahi | vaḥ | mahi-tvam | tat | aryaman | varuṇa | mitra | cāru ||2.27.8||
2,27,8,B,2-27-8-B,ṛtenādityā mahi vo mahitvaṁ tad aryaman varuṇa mitra cāru,"Mighty through Law, Adityas, is your greatness; fair is it, Aryaman, Varuna, and Mitra.",ऋतेनादित्या महि वो महित्वं तदर्यमन्वरुण मित्र चारु,2-27-8,tisraḥ | bhūmīḥ | dhārayan | trīn | uta | dyūn | trīṇi | vratā | vidathe | antaḥ | eṣām || r̥tena | ādityāḥ | mahi | vaḥ | mahi-tvam | tat | aryaman | varuṇa | mitra | cāru ||2.27.8||
2,27,9,A,2-27-9-A,trī rocanā divyā dhārayanta hiraṇyayāḥ śucayo dhārapūtāḥ,"Golden and splendid, pure like streams of water, they hold aloft the three bright heavenly regions.",त्री रोचना दिव्या धारयन्त हिरण्ययाः शुचयो धारपूताः,2-27-9,trī | rocanā | divyā | dhārayanta | hiraṇyayāḥ | śucayaḥ | dhāra-pūtāḥ || asvapna-jaḥ | ani-miṣāḥ | adabdhāḥ | uru-śaṁsāḥ | r̥jave | martyāya ||2.27.9||
2,27,9,B,2-27-9-B,asvapnajo animiṣā adabdhā uruśaṁsā ṛjave martyāya,"Ne'er do they slumber, never close their eyelids, faithful, far-ruling for the righteous mortal.",अस्वप्नजो अनिमिषा अदब्धा उरुशंसा ऋजवे मर्त्याय,2-27-9,trī | rocanā | divyā | dhārayanta | hiraṇyayāḥ | śucayaḥ | dhāra-pūtāḥ || asvapna-jaḥ | ani-miṣāḥ | adabdhāḥ | uru-śaṁsāḥ | r̥jave | martyāya ||2.27.9||
2,27,10,A,2-27-10-A,tvaṁ viśveṣāṁ varuṇāsi rājā ye ca devā asura ye ca martāḥ,"Thou over all, O Varuna, art Sovran, be they Gods, Asura! or be they mortals.",त्वं विश्वेषां वरुणासि राजा ये च देवा असुर ये च मर्ताः,2-27-10,tvam | viśveṣām | varuṇa | asi | rājā | ye | ca | devāḥ | asura | ye | ca | martāḥ || śatam | naḥ | rāsva | śaradaḥ | vi-cakṣe | aśyāma | āyūṁṣi | su-dhitāni | pūrvā ||2.27.10||
2,27,10,B,2-27-10-B,śataṁ no rāsva śarado vicakṣe 'śyāmāyūṁṣi sudhitāni pūrvā,Grant unto us to see a hundred autumns ours be the blest long lives of our forefathers.,शतं नो रास्व शरदो विचक्षेऽश्यामायूंषि सुधितानि पूर्वा,2-27-10,tvam | viśveṣām | varuṇa | asi | rājā | ye | ca | devāḥ | asura | ye | ca | martāḥ || śatam | naḥ | rāsva | śaradaḥ | vi-cakṣe | aśyāma | āyūṁṣi | su-dhitāni | pūrvā ||2.27.10||
2,27,11,A,2-27-11-A,na dakṣiṇā vi cikite na savyā na prācīnam ādityā nota paścā,"Neither the right nor left do I distinguish, neither the cast nor yet the west, Adityas.",न दक्षिणा वि चिकिते न सव्या न प्राचीनमादित्या नोत पश्चा,2-27-11,na | dakṣiṇā | vi | cikite | na | savyā | na | prācīnam | ādityāḥ | na | uta | paścā || pākyā | cit | vasavaḥ | dhīryā | cit | yuṣmā-nītaḥ | abhayam | jyotiḥ | aśyām ||2.27.11||
2,27,11,B,2-27-11-B,pākyā cid vasavo dhīryā cid yuṣmānīto abhayaṁ jyotir aśyām,"Simple and guided by your wisdom, Vasus! May I attain the light that brings no danger.",पाक्या चिद्वसवो धीर्या चिद्युष्मानीतो अभयं ज्योतिरश्याम्,2-27-11,na | dakṣiṇā | vi | cikite | na | savyā | na | prācīnam | ādityāḥ | na | uta | paścā || pākyā | cit | vasavaḥ | dhīryā | cit | yuṣmā-nītaḥ | abhayam | jyotiḥ | aśyām ||2.27.11||
2,27,12,A,2-27-12-A,yo rājabhya ṛtanibhyo dadāśa yaṁ vardhayanti puṣṭayaś ca nityāḥ,"He who bears gifts unto the Kings, true Leaders, he whom their everlasting blessings prosper,",यो राजभ्य ऋतनिभ्यो ददाश यं वर्धयन्ति पुष्टयश्च नित्याः,2-27-12,yaḥ | rāja-bhyaḥ | r̥tani-bhyaḥ | dadāśa | yam | vardhayanti | puṣṭayaḥ | ca | nityāḥ || saḥ | revān | yāti | prathamaḥ | rathena | vasu-dāvā | vidatheṣu | pra-śastaḥ ||2.27.12||
2,27,12,B,2-27-12-B,sa revān yāti prathamo rathena vasudāvā vidatheṣu praśastaḥ,"Moves with his chariot first in rank and wealthy, munificent and lauded in assemblies.",स रेवान्याति प्रथमो रथेन वसुदावा विदथेषु प्रशस्तः,2-27-12,yaḥ | rāja-bhyaḥ | r̥tani-bhyaḥ | dadāśa | yam | vardhayanti | puṣṭayaḥ | ca | nityāḥ || saḥ | revān | yāti | prathamaḥ | rathena | vasu-dāvā | vidatheṣu | pra-śastaḥ ||2.27.12||
2,27,13,A,2-27-13-A,śucir apaḥ sūyavasā adabdha upa kṣeti vṛddhavayāḥ suvīraḥ,"Pure, faithful, very strong, with heroes round him, he dwells beside the waters rich with pasture.",शुचिरपः सूयवसा अदब्ध उप क्षेति वृद्धवयाः सुवीरः,2-27-13,śuciḥ | apaḥ | su-yavasāḥ | adabdhaḥ | upa | kṣeti | vr̥ddha-vayāḥ | su-vīraḥ || nakiḥ | tam | ghnanti | antitaḥ | na | dūrāt | yaḥ | ādityānām | bhavati | pra-nītau ||2.27.13||
2,27,13,B,2-27-13-B,nakiṣ ṭaṁ ghnanty antito na dūrād ya ādityānām bhavati praṇītau,"None slays, from near at hand or from a distance, him who is under the Adityas' guidance.",नकिष्टं घ्नन्त्यन्तितो न दूराद्य आदित्यानां भवति प्रणीतौ,2-27-13,śuciḥ | apaḥ | su-yavasāḥ | adabdhaḥ | upa | kṣeti | vr̥ddha-vayāḥ | su-vīraḥ || nakiḥ | tam | ghnanti | antitaḥ | na | dūrāt | yaḥ | ādityānām | bhavati | pra-nītau ||2.27.13||
2,27,14,A,2-27-14-A,adite mitra varuṇota mṛḻa yad vo vayaṁ cakṛmā kac cid āgaḥ,"Aditi, Mitra, Varuna, forgive us however we have erred and sinned against you.",अदिते मित्र वरुणोत मृळ यद्वो वयं चकृमा कच्चिदागः,2-27-14,adite | mitra | varuṇa | uta | mr̥ḷa | yat | vaḥ | vayam | cakr̥ma | kat | cit | āgaḥ || uru | aśyām | abhayam | jyotiḥ | indra | mā | naḥ | dīrghāḥ | abhi | naśan | tamisrāḥ ||2.27.14||
2,27,14,B,2-27-14-B,urv aśyām abhayaṁ jyotir indra mā no dīrghā abhi naśan tamisrāḥ,"May I obtain the broad light free from peril: O Indra, let not during darkness seize us.",उर्वश्यामभयं ज्योतिरिन्द्र मा नो दीर्घा अभि नशन्तमिस्राः,2-27-14,adite | mitra | varuṇa | uta | mr̥ḷa | yat | vaḥ | vayam | cakr̥ma | kat | cit | āgaḥ || uru | aśyām | abhayam | jyotiḥ | indra | mā | naḥ | dīrghāḥ | abhi | naśan | tamisrāḥ ||2.27.14||
2,27,15,A,2-27-15-A,ubhe asmai pīpayataḥ samīcī divo vṛṣṭiṁ subhago nāma puṣyan,"For him the Twain united pour their fulness, the rain from heaven: he thrives most highly favoured.",उभे अस्मै पीपयतः समीची दिवो वृष्टिं सुभगो नाम पुष्यन्,2-27-15,ubhe iti | asmai | pīpayataḥ | samīcī iti sam-īcī | divaḥ | vr̥ṣṭim | su-bhagaḥ | nāma | puṣyan || ubhā | kṣayau | ā-jayan | yāti | pr̥t-su | ubhau | ardhau | bhavataḥ | sādhū iti | asmai ||2.27.15||
2,27,15,B,2-27-15-B,ubhā kṣayāv ājayan yāti pṛtsūbhāv ardhau bhavataḥ sādhū asmai,He goes to war mastering both the mansions: to him both portions of the world are gracious.,उभा क्षयावाजयन्याति पृत्सूभावर्धौ भवतः साधू अस्मै,2-27-15,ubhe iti | asmai | pīpayataḥ | samīcī iti sam-īcī | divaḥ | vr̥ṣṭim | su-bhagaḥ | nāma | puṣyan || ubhā | kṣayau | ā-jayan | yāti | pr̥t-su | ubhau | ardhau | bhavataḥ | sādhū iti | asmai ||2.27.15||
2,27,16,A,2-27-16-A,yā vo māyā abhidruhe yajatrāḥ pāśā ādityā ripave vicṛttāḥ,"Your guiles, ye Holy Ones, to quell oppressors, your snares spread out against the foe, Adityas,",या वो माया अभिद्रुहे यजत्राः पाशा आदित्या रिपवे विचृत्ताः,2-27-16,yāḥ | vaḥ | māyāḥ | abhi-druhe | yajatrāḥ | pāśāḥ | ādityāḥ | ripave | vi-cr̥ttāḥ || aśvī-iva | tān | ati | yeṣam | rathena | ariṣṭāḥ | urau | ā | śarman | syāma ||2.27.16||
2,27,16,B,2-27-16-B,aśvīva tām̐ ati yeṣaṁ rathenāriṣṭā urāv ā śarman syāma,May I car-borne pass like a skilful horseman: uninjured may we dwell in spacious shelter.,अश्वीव ताँ अति येषं रथेनारिष्टा उरावा शर्मन्स्याम,2-27-16,yāḥ | vaḥ | māyāḥ | abhi-druhe | yajatrāḥ | pāśāḥ | ādityāḥ | ripave | vi-cr̥ttāḥ || aśvī-iva | tān | ati | yeṣam | rathena | ariṣṭāḥ | urau | ā | śarman | syāma ||2.27.16||
2,27,17,A,2-27-17-A,māham maghono varuṇa priyasya bhūridāvna ā vidaṁ śūnam āpeḥ,"May not live, O Varuna, to witness my wealthy, liberal, dear friend's destitution.",माहं मघोनो वरुण प्रियस्य भूरिदाव्न आ विदं शूनमापेः,2-27-17,mā | aham | maghonaḥ | varuṇa | priyasya | bhūri-dāvnaḥ | ā | vidam | śūnam | āpeḥ || mā | rāyaḥ | rājan | su-yamāt | ava | sthām | br̥hat | vadema | vidathe | su-vīrāḥ ||2.27.17||
